CUST_ID;GENDER;MARITAL_STATUS;AGE;AVG_BALANCE;NUM_TRANS;PURCHASES_AMOUNT;ACCESSORIES;APPLIANCES;CULTURE;GAS;BOOKS;APPAREL;FITNESS;EDUCATION;ENTERTAINMENT;FOOD;HEALTH;HOME_GARDEN;TELCOS;TRAVEL
C18184;Male;Married;38;1882.96;25;641.05;293.93;0;0;0;0;144.47;0;0;0;145.02;0;57.63;0;0
C18185;Female;Married;36;1227.02;27;1979.84;0;686.02;0;0;0;0;0;0;0;0;0;0;1293.81;0
C18187;Male;Married;39;1258.7;58;777.64;0;0;0;0;0;0;0;0;0;0;0;0;777.64;0
C18188;Female;Married;40;5038.7;4;257.07;0;0;0;0;0;0;0;0;0;257.07;0;0;0;0
C18189;Female;Married;38;5249.86;25;2438.92;0;1315.3;0;0;0;770.74;0;0;0;0;0;352.87;0;0
C18190;Male;Married;39;7255.42;11;4112.1;0;0;0;0;0;0;0;0;0;0;0;0;4112.1;0
C18191;Female;Married;37;69.26;8;874.14;0;0;0;0;0;204.59;0;0;0;0;146.14;172.75;350.66;0
C18192;Male;Married;38;1837.29;13;1454.43;0;1454.43;0;0;0;0;0;0;0;0;0;0;0;0
C18193;Female;Married;38;927.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18194;Male;Married;37;1419.16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18195;Male;Married;36;1595.47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18196;Female;Married;36;168.96;6;1164.7;0;1164.7;0;0;0;0;0;0;0;0;0;0;0;0
C18199;Male;Married;36;178.21;61;846.68;0;22.97;0;214.77;0;0;0;0;0;58.18;0;74.91;475.84;0
C18200;Male;Married;37;4146.68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18201;Female;Married;39;4309.84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18202;Female;Married;39;469.83;26;1149.61;71.78;283.03;0;0;80.85;523.73;0;0;57.99;0;34.01;49.23;48.98;0
C18205;Male;Married;38;1338.14;2;1796.01;0;0;0;0;0;0;0;0;0;1796.01;0;0;0;0
C18207;Male;Married;38;3895.92;1;2615.34;0;0;0;2615.34;0;0;0;0;0;0;0;0;0;0
C18209;Male;Married;40;1249.36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18213;Female;Married;37;2261.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18214;Female;Married;38;752.43;52;7318.45;1005.18;0;0;0;41.02;2560.99;0;0;0;2121.12;974.68;615.46;0;0
C18218;Male;Married;37;3562.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18219;Male;Married;37;658.27;70;3055.43;621.63;171.58;0;0;0;1647.87;0;0;0;49.96;121.93;226.53;215.92;0
C18222;Female;Married;48;4792.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18224;Female;Married;36;3519.33;5;3234.97;0;0;0;0;0;0;0;0;0;3234.97;0;0;0;0
C18225;Male;Married;38;3303.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18226;Male;Married;36;41.23;13;604.36;0;138.65;0;0;0;0;0;0;0;0;0;0;465.71;0
C18227;Male;Married;37;4203.73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18229;Female;Married;38;442.43;16;3495.41;402.03;633.28;0;523.02;0;1668.25;0;0;0;0;0;268.83;0;0
C18230;Male;Married;39;1227.55;16;2211.47;0;0;0;0;0;660.04;0;0;0;135.53;0;0;0;1415.9
C18231;Female;Married;37;500.19;21;722.41;0.01;0;0;0;165.83;556.58;0;0;0;0;0;0;0;0
C18232;Male;Married;37;155.08;1;846.91;0;0;0;0;0;0;0;0;846.91;0;0;0;0;0
C18238;Female;Married;38;806.76;43;8507.08;374.03;2566.8;0;0;535.99;0;0;0;1789.03;90.45;0;181.81;1626.06;1342.91
C18240;Female;Married;37;87.32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18241;Female;Married;48;3161.37;30;1097.21;263.54;0;0;0;0;487.32;0;0;0;346.35;0;0;0;0
C18242;Female;Married;37;179.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18243;Male;Married;37;1343.96;14;795.45;292.87;0;0;0;0;502.57;0;0;0;0;0;0;0;0
C18245;Male;Married;36;964.85;38;3663.66;0;0;0;0;0;302.78;0;0;108.29;0;0;0;198.27;3054.32
C18246;Female;Married;37;5023.78;21;1334.39;0;0;0;0;0;0;0;0;0;359.43;0;0;974.96;0
C18248;Female;Married;40;6520.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18249;Male;Married;39;3030.7;27;4494.19;360.69;0;0;0;0;2509.14;0;0;0;0;536.51;0;1087.85;0
C18250;Female;Married;37;642.26;19;1173.31;0;572.81;0;232.91;0;281.01;0;0;0;0;86.59;0;0;0
C18252;Female;Married;36;1592.27;50;1846.75;0;33.74;0;0;0;0;0;0;0;0;398.18;0;1414.83;0
C18254;Male;Married;36;1398.07;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18257;Male;Married;38;2860.94;83;2751.18;232.96;0;108;0;140.49;1028.63;0;0;0;655.84;489.08;96.17;0;0
C18258;Female;Married;36;328.67;5;721.93;0;0;0;0;0;0;0;0;0;0;0;0;0;721.93
C18259;Female;Married;39;167.18;20;1750.65;0;0;0;0;0;226.76;0;0;0;10.51;0;0;1513.39;0
C18261;Male;Married;37;7539.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18262;Female;Married;41;1172.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18263;Male;Married;38;1414.15;31;1194.63;86.14;288.48;0;0;0;501.06;0;0;0;207.9;0;0;111.04;0
C18264;Female;Married;39;2684.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18265;Male;Married;37;210.77;22;1327.45;0;0;0;0;0;0;0;0;38.31;0;0;0;1068.69;220.45
C18267;Male;Married;36;3864.98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18268;Female;Married;37;473.66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18273;Female;Married;38;1848.72;14;799.39;0;0;0;0;0;317.54;0;0;0;0;0;49.97;431.88;0
C18274;Male;Married;39;1368.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18275;Female;Married;37;2592.68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18276;Male;Married;38;967.32;12;697.87;0;332.62;0;0;0;0;0;0;0;220.02;0;145.22;0;0
C18277;Female;Married;40;671.23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18281;Female;Married;36;7414.39;62;8009.85;306.51;538.27;0;0;0;653.31;0;0;0;778.05;175.01;0;5558.69;0
C18285;Female;Married;36;39.81;11;803.08;0;0;0;0;0;0;0;0;0;0;0;0;803.08;0
C18288;Male;Married;37;305.94;1;1690.77;0;0;0;0;0;0;0;0;0;1690.77;0;0;0;0
C18291;Female;Married;41;7648.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18292;Male;Married;38;6713.69;3;19826.9;0;0;0;0;0;0;0;0;0;0;19826.9;0;0;0
C18293;Female;Married;38;262.51;32;775.7;0;73.62;0;0;0;180.31;0;0;0;0;0;521.78;0;0
C18295;Female;Married;42;2626.74;10;1385.91;0;0;0;0;0;1115.44;0;0;0;0;0;270.47;0;0
C18297;Male;Married;37;2088.82;3;4049.62;0;0;0;0;0;4049.62;0;0;0;0;0;0;0;0
C18298;Female;Married;39;690.29;6;1458.3;0;0;0;0;0;760.2;0;0;0;208.91;489.19;0;0;0
C18300;Male;Married;36;2148.23;1;4029.68;4029.68;0;0;0;0;0;0;0;0;0;0;0;0;0
C18303;Male;Married;36;1051.46;30;642.98;121.02;0;0;0;0;266.79;0;0;0;0;0;255.17;0;0
C18305;Male;Married;38;267.17;34;1535.69;341.01;159.66;0;0;0;544.64;0;0;0;0;98.48;391.91;0;0
C18306;Male;Married;38;1776.49;4;951.62;0;0;0;0;0;0;0;0;0;0;0;0;0;951.62
C18307;Male;Married;37;1686.49;2;859.24;0;552.12;0;0;0;0;0;0;0;0;0;0;307.12;0
C18308;Female;Married;37;4389.93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18310;Female;Married;37;235.67;33;1337.36;160.83;0;0;0;0;1130.73;0;0;0;8.83;36.97;0;0;0
C18311;Female;Married;37;2211.28;10;1804.16;0;582.24;0;122.75;0;328.74;0;0;0;150.48;0;0;619.95;0
C18315;Female;Married;38;967.3;5;2953.98;0;0;0;0;0;0;0;0;0;2953.98;0;0;0;0
C18316;Male;Married;37;1132.45;53;1623.62;336.23;83.13;0;0;0;360.67;0;0;0;0;0;646.03;0;197.56
C18317;Female;Married;38;7527.06;34;3254.03;279.05;0;0;0;0;2056.31;0;0;0;0;0;0;918.67;0
C18319;Male;Married;37;2469.26;6;3369.86;801.47;0;0;0;0;0;0;0;0;2568.39;0;0;0;0
C18322;Female;Married;39;5812.02;21;6217.62;180.86;279.21;0;224.79;0;2083.64;0;0;0;0;224.89;0;2692.19;532.03
C18325;Male;Married;36;1199.81;6;5908.44;0;1646.65;0;0;0;0;0;0;0;0;0;0;4261.79;0
C18326;Male;Married;37;5859.46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18329;Female;Married;39;1086.9;16;1170.71;242.64;284.64;0;0;0;13.86;0;0;223.85;0;27.9;0;0;377.82
C18331;Male;Married;37;809.36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18332;Male;Married;38;5.11;19;861.93;0;0;0;0;0;0;0;0;0;0;0;0;861.93;0
C18334;Male;Married;36;756.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18335;Female;Married;38;3105.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18337;Male;Married;36;1636.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18339;Female;Married;40;2148.78;30;898.74;175.64;0;59.44;0;0;545.1;0;0;17.77;0;0;100.79;0;0
C18340;Female;Married;39;52.58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18341;Female;Married;40;444;24;728.8;42.59;210.92;0;0;0;475.28;0;0;0;0;0;0;0;0
C18342;Male;Married;38;4201.75;90;1956.97;203.46;0;0;0;0;769.52;0;0;84.28;319.51;0;0;580.19;0
C18343;Male;Married;40;3442.11;10;2290.14;0;0;0;0;0;0;0;0;0;0;2290.14;0;0;0
C18344;Female;Married;38;1068.94;31;1512.41;500.08;0;0;210.45;0;551.4;0;0;0;250.49;0;0;0;0
C18347;Female;Married;39;1968.77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18348;Female;Married;37;2049.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18353;Female;Married;47;1688.62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18354;Male;Married;36;535.54;12;2493.08;0;0;0;0;0;15.23;0;0;0;262.84;1000.21;899.09;0;315.72
C18355;Female;Married;39;149.55;6;877.38;0;877.38;0;0;0;0;0;0;0;0;0;0;0;0
C18356;Female;Married;40;132.48;11;1236.14;0;0;0;0;0;0;0;0;0;0;0;0;1236.14;0
C18357;Female;Married;41;2980.96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18358;Male;Married;37;582.26;26;712.12;0;0;0;0;0;0;0;0;0;0;712.12;0;0;0
C18359;Male;Married;40;171.15;26;1035.67;128.06;0;0;0;210.22;492.99;0;0;0;0;82.93;0;0;121.47
C18360;Female;Married;48;219.74;43;1142.74;0;207.17;0;0;57.29;0;0;0;21.87;0;38.96;0;817.44;0
C18362;Female;Married;36;1320.33;14;552.09;0;0;0;0;0;236.1;0;0;0;0;0;0;0;315.99
C18363;Female;Married;39;1285.8;1;1473.58;0;0;0;0;0;0;0;0;0;1473.58;0;0;0;0
C18364;Male;Married;38;570.5;44;1526.82;0;0;0;169.54;26.45;56.55;0;0;0;136.73;0;0;1137.55;0
C18366;Female;Married;40;862.96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18367;Female;Married;37;1366.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18370;Male;Married;39;239.82;31;2502.54;155.1;0;0;0;0;416.67;0;0;246.3;157.98;0;29.93;1282.49;214.07
C18372;Male;Married;40;1015.44;25;2582.84;471.72;1082.63;0;0;0;1028.49;0;0;0;0;0;0;0;0
C18374;Female;Married;37;1435.16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18377;Female;Married;56;3077.2;25;1442.45;224.49;0;0;0;0;1005.34;0;0;0;0;0;0;212.62;0
C18378;Female;Married;37;6970.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18379;Female;Married;39;170.37;29;486.9;0;0;0;0;0;0;0;0;0;0;0;0;486.9;0
C18381;Male;Married;40;658.63;11;574.46;0;318.82;0;0;0;0;0;0;0;0;0;116.4;139.24;0
C18382;Male;Married;47;1251.53;2;1986.88;0;0;0;0;0;1986.88;0;0;0;0;0;0;0;0
C18383;Male;Married;39;145.41;20;583.73;266.62;0;0;0;0;0;0;0;0;53.84;0;263.27;0;0
C18385;Male;Married;36;5626.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18387;Male;Married;40;1944.82;16;1812.16;0;814.44;0;0;0;0;0;0;0;0;0;997.72;0;0
C18388;Female;Married;41;664.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18389;Female;Married;42;5005.65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18390;Male;Married;40;1575.66;25;1480.02;58.77;0;0;0;0;237.92;0;0;0;384.15;210.03;0;589.15;0
C18393;Male;Married;40;2118.57;7;1074.42;0;214.26;0;0;0;38.45;0;0;0;300.5;0;0;0;521.22
C18394;Male;Married;39;311.83;1;956;0;0;0;0;0;0;0;0;0;956;0;0;0;0
C18395;Male;Married;51;2147.05;25;1210.38;114.25;0;0;0;0;1007.69;0;0;0;0;0;0;88.43;0
C18396;Female;Married;39;650.01;25;1396.35;0;0;0;0;0;165.1;0;0;0;0;0;0;854.36;376.89
C18397;Male;Married;46;1101.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18398;Female;Married;38;1018.16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18399;Male;Married;37;1992.85;62;1185.59;845.13;33.45;0;0;0;0;0;0;0;0;0;307.01;0;0
C18400;Female;Married;37;135.25;6;3720.34;0;10.6;0;0;0;0;0;0;0;0;3709.74;0;0;0
C18401;Female;Married;39;1431.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18406;Female;Married;39;1434.48;36;3024.86;605.46;29.7;0;0;0;1262.93;0;0;56.72;0;0;349.21;0;720.86
C18408;Female;Married;57;4243.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18411;Male;Married;39;6775.76;68;1933.09;597.95;0;0;0;0;620.68;0;0;49.19;354.64;0;0;67.29;243.34
C18412;Male;Married;38;3816.89;12;2064;331.28;0;0;0;0;536.49;0;0;0;1196.23;0;0;0;0
C18414;Male;Married;36;4166.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18415;Female;Married;41;1810.58;23;891.27;109.16;141.39;0;0;0;640.72;0;0;0;0;0;0;0;0
C18416;Female;Married;36;5069.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18417;Female;Married;37;1104.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18418;Male;Married;38;1523.33;6;4247.37;0;0;0;0;0;508.58;0;0;0;3738.8;0;0;0;0
C18420;Male;Married;39;2087.86;41;6570.32;1099.08;0;0;0;0;4458.01;0;0;0;0;1013.24;0;0;0
C18421;Female;Married;37;2073.8;24;1420.98;0;0;0;0;0;0;0;0;0;0;1420.98;0;0;0
C18422;Male;Married;36;871.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18423;Female;Married;43;13.6;22;707.71;0;0;0;0;0;591.99;0;0;0;0;0;0;0;115.71
C18425;Female;Married;41;7670.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18426;Female;Married;40;528.34;46;4169.16;341.48;0;0;0;0;415.5;146.34;0;264.72;2307.67;0;326.42;181.38;185.63
C18427;Female;Married;51;318.55;49;1032.39;288.92;0;0;0;0;743.47;0;0;0;0;0;0;0;0
C18428;Female;Married;36;3987.88;11;2952.12;225.32;935.27;0;0;0;329.74;0;0;0;1461.79;0;0;0;0
C18430;Female;Married;37;2386.69;33;5079.21;0;179.62;0;0;0;0;0;0;4155.31;108.85;0;0;635.42;0
C18431;Male;Married;36;28.16;11;4372.63;0;0;0;515.81;0;2640.73;0;0;0;0;0;0;0;1216.09
C18433;Female;Married;41;268.66;20;423.4;148.12;52.73;0;0;0;122.26;0;0;100.29;0;0;0;0;0
C18434;Male;Married;39;6548.15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18436;Male;Married;39;2269.64;10;3268.25;0;0;0;159.56;0;181.58;0;0;262.44;1430.16;0;0;0;1234.51
C18437;Female;Married;38;8952.84;21;1176.29;0;0;0;0;0;40.44;0;0;0;375.88;0;87.59;672.38;0
C18438;Male;Married;38;204.6;23;139.44;0;0;0;0;0;0;0;0;0;0;139.44;0;0;0
C18440;Male;Married;38;5270.64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18441;Female;Married;39;438.95;29;4213;0;453;0;0;0;0;0;0;0;0;0;0;3759.99;0
C18443;Male;Married;37;964.71;20;704.86;73.26;39.05;0;0;0;298.5;0;0;0;155.03;139.03;0;0;0
C18444;Male;Married;40;2368.57;29;2623.6;593.11;0;0;483.35;0;1452.55;0;0;0;0;0;94.59;0;0
C18445;Male;Married;37;895.43;16;3887.95;0;3887.95;0;0;0;0;0;0;0;0;0;0;0;0
C18451;Male;Married;38;132.05;6;740.11;0;0;0;0;0;0;740.11;0;0;0;0;0;0;0
C18452;Female;Married;41;11327.91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18453;Female;Married;37;148.44;13;86.91;25.33;0;0;0;0;61.58;0;0;0;0;0;0;0;0
C18456;Female;Married;37;671.43;48;5431.5;0;834.3;0;0;0;0;0;0;0;118.62;0;0;1484.35;2994.24
C18457;Female;Married;39;4655.52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18458;Male;Married;38;7422.04;3;8029.37;0;1998.81;0;0;0;0;0;0;0;6030.55;0;0;0;0
C18459;Male;Married;39;312.76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18460;Male;Married;39;171.08;17;1648.6;0;1073.9;0;0;77.65;0;0;0;0;23.71;0;208.06;265.27;0
C18461;Male;Married;37;554.61;46;356.05;0;102.75;0;0;0;0;0;0;148.71;0;104.6;0;0;0
C18462;Female;Married;41;1577.72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18463;Female;Married;57;1039.02;43;1471.52;324.7;0;0;0;60.27;356.56;0;0;0;373.65;58.5;297.84;0;0
C18466;Female;Married;39;459.19;71;3882.48;137.82;286.36;0;0;72.07;1952.34;0;0;0;0;0;0;709.81;724.07
C18468;Male;Married;39;4333.24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18469;Female;Married;58;3007.58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18470;Male;Married;39;64.02;34;810.62;115.5;0;0;0;0;238.77;0;0;0;0;0;0;0;456.34
C18471;Male;Married;37;2589.03;14;1223.78;135.9;57.19;0;55.72;0;519.12;0;0;0;122.78;0;0;333.08;0
C18473;Female;Married;38;821.29;9;2222.57;0;0;0;0;0;1556.36;0;0;0;666.21;0;0;0;0
C18474;Female;Married;39;3865.72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18475;Female;Married;36;1003.47;29;1870.52;0;450.2;0;0;0;333.95;0;0;94.3;0;0;0;197.02;795.05
C18476;Female;Married;50;1140.95;11;2872.63;0;0;0;0;0;0;0;0;0;0;0;0;2872.63;0
C18477;Female;Married;38;606.53;7;1001.59;49.65;0;0;0;0;0;0;0;0;0;0;951.94;0;0
C18478;Male;Married;39;282.36;32;1295.57;0;0;0;0;0;0;0;0;0;0;0;0;1295.57;0
C18479;Female;Married;38;1730.4;4;4980.73;0;4980.73;0;0;0;0;0;0;0;0;0;0;0;0
C18483;Female;Married;38;3426.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18484;Female;Married;40;1881.66;14;4879.89;0;1491.11;0;0;0;0;0;0;0;0;0;0;2702.92;685.86
C18486;Female;Married;41;683.7;36;1225.63;0;0;0;562.91;0;534.85;0;0;0;0;0;127.87;0;0
C18487;Male;Married;37;32.66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18488;Male;Married;37;6921.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18491;Male;Married;36;680.21;6;1346.1;0;0;0;0;0;574.24;0;0;0;0;771.86;0;0;0
C18492;Female;Married;36;1065.85;48;3222.68;0;730.13;0;0;0;1246.44;0;0;0;0;0;0;1246.1;0
C18493;Female;Married;40;2526.01;2;1342.12;0;1342.12;0;0;0;0;0;0;0;0;0;0;0;0
C18494;Female;Married;39;73.8;7;790.4;57.85;0;0;0;0;459.35;0;0;0;0;0;0;0;273.21
C18495;Female;Married;40;6734.89;18;2368.81;419.16;39.31;0;0;0;1696.05;0;0;0;0;214.3;0;0;0
C18497;Male;Married;54;2953.27;26;4144.25;0;191.97;0;489.32;0;50.11;0;0;46.85;1965.77;0;937.1;0;463.13
C18499;Male;Married;38;849.37;14;1123.11;0;0;0;0;0;334.59;0;0;0;0;0;0;788.52;0
C18500;Male;Married;38;1613.15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18502;Female;Married;53;2981.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18503;Male;Married;38;3761.57;8;2464.54;278.87;1986.93;0;0;0;0;0;0;0;198.74;0;0;0;0
C18505;Male;Married;40;7919.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18508;Male;Married;40;8802.17;16;2861.24;0;0;0;0;0;0;0;0;0;0;0;2861.24;0;0
C18509;Female;Married;48;2640.16;28;2105.6;356.18;0;0;0;0;1345;0;0;0;252.97;151.44;0;0;0
C18510;Male;Married;38;1442.84;20;2073.94;1010.24;576.43;0;0;168.64;212.51;0;0;0;0;0;0;106.12;0
C18511;Female;Married;41;3984.73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18512;Male;Married;38;1156.53;3;1016.98;352.78;0;0;0;0;133.43;0;0;0;530.76;0;0;0;0
C18515;Male;Married;58;130;10;748.08;36.92;59.76;0;0;0;180.96;0;0;0;0;137.05;206.25;92.78;34.36
C18516;Male;Married;40;2200.01;1;546.93;546.93;0;0;0;0;0;0;0;0;0;0;0;0;0
C18517;Male;Married;36;421.02;1;1072.85;0;0;0;0;0;0;0;0;0;0;1072.85;0;0;0
C18518;Male;Married;37;703.32;7;735.53;354.91;346.87;0;0;0;0;33.74;0;0;0;0;0;0;0
C18521;Female;Married;39;4758.44;4;877.7;419.25;0;48.45;0;0;38.43;0;0;0;0;0;371.57;0;0
C18525;Female;Married;39;414.72;8;1604.53;0;109.81;0;0;0;0;0;0;867.02;74.93;552.77;0;0;0
C18527;Female;Married;39;1618.83;37;1523.84;806.44;0;0;0;0;717.4;0;0;0;0;0;0;0;0
C18528;Male;Married;38;1015.63;76;803.96;24.28;0;0;0;0;737.41;0;0;0;0;42.27;0;0;0
C18529;Male;Married;38;3130.16;22;660.1;0;0;0;0;0;212.63;0;0;0;0;0;447.48;0;0
C18530;Female;Married;37;280.46;47;735.5;76.29;230.55;0;0;0;231.98;0;0;0;30.55;43.67;122.47;0;0
C18531;Female;Married;40;2596.48;13;3628.64;0;0;0;0;0;0;0;0;3628.64;0;0;0;0;0
C18532;Female;Married;44;519.76;43;838.15;0;16.15;0;0;0;9.47;0;0;0;42.89;0;30.38;739.26;0
C18533;Female;Married;38;975.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18536;Male;Married;42;1493.95;12;691.34;97.09;0;0;0;412.27;156.92;0;0;0;0;0;25.07;0;0
C18537;Female;Married;39;1788.96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18538;Female;Married;42;2814.49;4;963.22;0;0;0;0;0;719.67;0;0;0;0;0;243.55;0;0
C18540;Male;Married;38;2491.67;3;599.45;340.83;0;0;0;0;258.62;0;0;0;0;0;0;0;0
C18542;Female;Married;39;6533.93;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18544;Female;Married;40;1103.69;58;5615.73;1300.31;56.79;0;0;141.29;3063.89;0;0;0;0;145.85;664.25;243.35;0
C18548;Female;Married;37;5590.76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18549;Male;Married;38;1021.08;20;606.77;19.33;0;0;0;0;553.55;0;0;0;0;33.89;0;0;0
C18550;Male;Married;36;248.54;78;4241.58;332.4;293.06;0;1769.04;0;406.59;0;1042.5;0;257.39;0;140.6;0;0
C18551;Female;Married;37;3995.29;53;1891.22;0;1891.22;0;0;0;0;0;0;0;0;0;0;0;0
C18553;Male;Married;40;944.2;33;4247.41;1222.45;0;0;0;0;1605.67;0;0;0;0;0;0;1419.29;0
C18554;Female;Married;39;957.52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18555;Female;Married;43;4156.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18558;Male;Married;37;342.55;44;578.77;55.16;0;0;0;0;497.77;0;0;0;0;0;25.83;0;0
C18559;Male;Married;39;70.72;30;377.17;0;47.09;0;0;0;67.65;0;0;0;0;0;0;0;262.44
C18561;Female;Married;37;3861.47;41;1277.82;213.22;0;0;0;0;101.6;0;0;0;962.99;0;0;0;0
C18564;Female;Married;39;237.73;27;1464.48;494.65;0;0;0;0;829.97;0;0;0;66.13;0;0;0;73.74
C18566;Male;Married;37;652.89;15;892.26;0;0;0;0;0;0;0;0;0;0;0;0;424.22;468.03
C18568;Male;Married;37;91;16;818.93;0;163.03;0;0;0;0;0;0;0;0;0;396.42;259.48;0
C18569;Male;Married;40;1360.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18570;Female;Married;41;1625.89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18572;Male;Married;37;355.36;15;993.61;0;64.27;0;929.34;0;0;0;0;0;0;0;0;0;0
C18574;Male;Married;36;1912.13;10;1254.56;0;293.66;0;0;960.9;0;0;0;0;0;0;0;0;0
C18578;Male;Married;37;2113.92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18580;Male;Married;37;128.28;24;895.08;64.31;0;0;0;0;791.41;0;0;0;0;0;39.36;0;0
C18582;Male;Married;37;413.02;30;648.12;227.79;0;0;0;0;335.95;0;0;0;0;84.39;0;0;0
C18583;Male;Married;37;186.53;14;549.71;0;355.62;0;0;0;194.09;0;0;0;0;0;0;0;0
C18584;Female;Married;38;616.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18585;Male;Married;36;533.53;20;2314.03;126.69;0;0;0;0;2187.34;0;0;0;0;0;0;0;0
C18586;Male;Married;37;3048.69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C18589;Female;Married;36;2659.55;117;14806.97;2215.54;0;0;0;0;7652.72;0;0;1589.52;113.79;2113.93;516.39;0;605.07
